MjAwMi0wMS0wNCw0LjI5LDQuMjAsNC4zMSw0LjE3LDE2MTIsMTgzNDYwNS4zOCwzLjI1LC0yLjU1LC0wLjExLDAuMjk=
2002-01-07,4.19,4.13,4.19,4.10,1012,1125402.75,2.14,-1.67,-0.07,0.18
2002-01-08,4.12,4.08,4.18,4.08,533,591787.00,2.42,-1.21,-0.05,0.10
2002-01-09,4.04,3.97,4.07,3.97,1590,1721864.50,2.45,-2.70,-0.11,0.29
2002-01-10,3.97,3.98,4.08,3.83,2782,2929845.50,6.30,0.25,0.01,0.51
2002-01-11,3.99,3.88,3.99,3.87,1806,1904447.75,3.02,-2.51,-0.10,0.33
2002-01-14,3.85,3.69,3.85,3.69,1958,1977406.75,4.12,-4.90,-0.19,0.36
2002-01-15,3.65,3.41,3.76,3.31,6848,6480675.50,12.20,-7.59,-0.28,1.25
2002-01-16,3.37,3.50,3.51,3.37,2368,2218945.50,4.11,2.64,0.09,0.43
2002-01-17,3.47,3.35,3.55,3.35,1853,1738066.00,5.71,-4.29,-0.15,0.34
2002-01-18,3.35,3.37,3.45,3.27,2615,2381876.75,5.37,0.60,0.02,0.48
2002-01-21,3.34,3.13,3.37,3.12,2184,1913502.50,7.42,-7.12,-0.24,0.40
2002-01-22,3.12,3.00,3.23,2.98,2537,2146632.00,7.99,-4.15,-0.13,0.46
2002-01-23,2.93,3.32,3.32,2.69,7681,6025066.50,21.00,10.67,0.32,1.40
2002-01-24,3.22,3.25,3.37,2.99,7965,7084661.50,11.45,-2.11,-0.07,1.45
2002-01-25,3.13,3.21,3.31,3.13,2256,1992823.25,5.54,-1.23,-0.04,0.41
2002-01-28,3.21,2.93,3.29,2.92,3027,2571054.75,11.53,-8.72,-0.28,0.55
2002-01-29,2.85,3.04,3.06,2.83,2284,1864456.75,7.85,3.75,0.11,0.42
2002-01-30,3.03,3.07,3.10,3.02,1415,1182627.00,2.63,0.99,0.03,0.26
2002-01-31,3.04,3.35,3.39,3.04,5090,4568815.00,11.40,9.12,0.28,0.93
2002-02-01,3.37,3.32,3.41,3.31,3107,2835162.00,2.99,-0.90,-0.03,0.56
