2013-01-04,1.58,1.54,1.58,1.51,6722,10743729.00,4.43,-2.53,-0.04,0.53
2013-01-07,1.53,1.55,1.56,1.51,8416,13459682.00,3.25,0.65,0.01,0.66
2013-01-08,1.52,1.57,1.57,1.52,6816,10968873.00,3.23,1.29,0.02,0.54
2013-01-09,1.57,1.63,1.66,1.54,13934,23113830.00,7.64,3.82,0.06,1.10
2013-01-10,1.63,1.61,1.64,1.60,7000,11572914.00,2.45,-1.23,-0.02,0.55
2013-01-11,1.61,1.58,1.64,1.55,9965,16369634.00,5.59,-1.86,-0.03,0.78
2013-01-14,1.54,1.63,1.63,1.54,19921,32655826.00,5.70,3.16,0.05,1.57
2013-01-15,1.63,1.61,1.66,1.59,18788,31099569.00,4.29,-1.23,-0.02,1.48
2013-01-16,1.60,1.58,1.61,1.55,14664,23896189.00,3.73,-1.86,-0.03,1.15
2013-01-17,1.56,1.55,1.58,1.53,6676,10740802.00,3.16,-1.90,-0.03,0.53
2013-01-18,1.55,1.79,1.79,1.55,43316,74615871.00,15.48,15.48,0.24,3.41
2013-01-21,1.85,1.89,1.91,1.79,34075,61784675.00,6.70,5.59,0.10,2.68
2013-01-22,1.86,1.79,1.94,1.77,25110,45473976.00,8.99,-5.29,-0.10,1.97
2013-01-23,1.76,2.02,2.05,1.71,38208,70782878.00,18.99,12.85,0.23,3.00
2013-01-24,1.97,1.97,2.13,1.95,32451,62761667.00,8.91,-2.48,-0.05,2.55
2013-01-25,1.99,2.11,2.16,1.96,25528,50207319.00,10.15,7.11,0.14,2.01
2013-01-28,2.06,2.12,2.24,2.06,26739,53897976.00,8.53,0.47,0.01,2.10
2013-01-29,2.12,2.12,2.20,2.06,22467,44482497.00,6.60,0.00,0.00,1.77
2013-01-30,2.08,2.07,2.12,2.01,15485,30129284.00,5.19,-2.36,-0.05,1.22
2013-01-31,2.06,2.09,2.15,2.03,15336,30374303.00,5.80,0.97,0.02,1.21
2013-02-01,2.08,2.06,2.09,2.04,11026,21511972.00,2.39,-1.44,-0.03,0.87
2013-02-04,2.08,1.98,2.11,1.90,15007,28327243.00,10.19,-3.88,-0.08,1.18
2013-02-05,1.94,2.07,2.09,1.93,9367,18115609.00,8.08,4.55,0.09,0.74
2013-02-06,2.07,2.23,2.32,2.05,20752,42403908.00,13.04,7.73,0.16,1.63
2013-02-07,2.24,2.27,2.36,2.21,15366,32282210.00,6.73,1.79,0.04,1.21
2013-02-08,2.23,2.27,2.32,2.23,13795,28851817.00,3.96,0.00,0.00,1.08
2013-02-18,2.29,2.46,2.51,2.23,17301,37983250.00,12.33,8.37,0.19,1.36
2013-02-19,2.46,2.46,2.56,2.41,14983,33424885.00,6.10,0.00,0.00,1.18
2013-02-20,2.44,2.59,2.60,2.40,17796,40234592.00,8.13,5.28,0.13,1.40
2013-02-21,2.60,2.63,2.70,2.54,19005,44400974.00,6.18,1.54,0.04,1.49
2013-02-22,2.59,2.83,2.86,2.51,26106,61888601.00,13.31,7.60,0.20,2.05
2013-02-25,2.81,2.78,2.98,2.75,30933,77087756.00,8.13,-1.77,-0.05,2.43
