2022-01-04,2152.21,2138.24,2178.21,2133.91,284393,1485242195.00,2.05,-0.87,-18.78,1.70
2022-01-05,2129.25,2120.20,2141.46,2095.32,225710,1272434609.00,2.16,-0.84,-18.04,1.35
2022-01-06,2106.19,2043.99,2111.37,2028.69,241622,2597578856.00,3.90,-3.59,-76.21,1.45
2022-01-07,2042.78,1968.78,2042.78,1964.69,339476,2255965736.00,3.82,-3.68,-75.21,2.03
2022-01-10,1965.78,2017.15,2018.80,1948.63,255875,1684779386.00,3.56,2.46,48.37,1.53
2022-01-11,2010.31,2021.05,2088.35,2002.70,402712,1479235222.00,4.25,0.19,3.90,2.41
2022-01-12,2025.91,2047.51,2057.96,2012.98,231031,1018188475.00,2.23,1.31,26.46,1.38
2022-01-13,2050.44,2007.92,2060.04,2007.92,360753,1103400659.00,2.55,-1.93,-39.59,2.16
2022-01-14,1990.38,1977.24,1993.51,1967.72,282059,1133431059.00,1.28,-1.53,-30.68,1.69
2022-01-17,1961.07,1988.78,1992.93,1951.49,161858,985162628.00,2.10,0.58,11.54,0.97
2022-01-18,1983.67,1905.12,1983.67,1900.65,420776,1390568208.00,4.17,-4.21,-83.66,2.52
2022-01-19,1866.43,1848.14,1886.17,1839.56,444239,1167147493.00,2.45,-2.99,-56.98,2.66
2022-01-20,1848.43,1796.84,1865.19,1794.66,301454,1170790333.00,3.82,-2.78,-51.30,1.80
2022-01-21,1794.09,1787.36,1800.72,1762.88,199028,1150441712.00,2.11,-0.53,-9.48,1.19
2022-01-24,1774.74,1808.16,1814.34,1774.28,140272,1149732401.00,2.24,1.16,20.80,0.84
2022-01-25,1800.69,1752.51,1812.10,1749.03,182671,990962004.00,3.49,-3.08,-55.65,1.09
2022-01-26,1757.12,1768.40,1788.84,1749.76,153547,797112261.00,2.23,0.91,15.89,0.92
2022-01-27,1770.35,1721.73,1771.85,1721.73,157498,789395859.00,2.83,-2.64,-46.67,0.94
2022-01-28,1724.41,1710.58,1751.74,1704.10,168281,976523902.00,2.77,-0.65,-11.15,1.01
2022-02-07,1741.23,1722.82,1750.42,1712.13,148518,975573331.00,2.24,0.72,12.24,0.89
2022-02-08,1724.98,1739.99,1739.99,1698.91,157802,1073710953.00,2.38,1.00,17.17,0.94
2022-02-09,1740.12,1764.83,1765.60,1728.43,168370,790723565.00,2.14,1.43,24.84,1.01
2022-02-10,1770.82,1719.08,1770.82,1715.92,150332,928638607.00,3.11,-2.59,-45.75,0.90
2022-02-11,1715.22,1640.81,1716.06,1636.05,173129,1553971987.00,4.65,-4.55,-78.27,1.04
