2023-01-03,7.98,7.80,8.13,7.71,360554,283126877.74,5.24,-2.74,-0.22,4.93
2023-01-04,7.72,7.68,7.91,7.60,252772,195475776.98,3.97,-1.54,-0.12,3.46
2023-01-05,7.64,7.59,7.67,7.38,255645,192449069.08,3.78,-1.17,-0.09,3.50
2023-01-06,7.55,7.34,7.55,7.28,246814,181922080.11,3.56,-3.29,-0.25,3.38
2023-01-09,7.35,7.38,7.45,7.32,146381,108093033.85,1.77,0.54,0.04,2.00
2023-01-10,7.38,7.29,7.44,7.26,132365,96675968.30,2.44,-1.22,-0.09,1.81
2023-01-11,7.33,7.14,7.34,7.09,133805,96117860.52,3.43,-2.06,-0.15,1.83
2023-01-12,7.12,7.06,7.17,7.05,92967,65993778.55,1.68,-1.12,-0.08,1.27
2023-01-13,7.06,7.18,7.19,7.05,103242,73721477.00,1.98,1.70,0.12,1.41
2023-01-16,7.18,7.19,7.23,7.08,129201,92327086.68,2.09,0.14,0.01,1.77
2023-01-17,7.18,7.44,7.45,7.14,208009,152105303.77,4.31,3.48,0.25,2.20
2023-01-18,7.42,7.35,7.43,7.28,111296,81560722.00,2.02,-1.21,-0.09,1.18
2023-01-19,7.34,7.40,7.46,7.29,128398,94954405.92,2.31,0.68,0.05,1.36
2023-01-20,7.48,7.47,7.50,7.40,151912,113150198.61,1.35,0.95,0.07,1.61
2023-01-30,7.68,7.41,7.76,7.38,245930,185345492.46,5.09,-0.80,-0.06,2.61
2023-01-31,7.35,7.17,7.35,7.12,208131,149649371.46,3.10,-3.24,-0.24,2.21
2023-02-01,7.17,7.22,7.22,7.06,139368,99501097.87,2.23,0.70,0.05,1.48
2023-02-02,7.20,7.28,7.29,7.11,152292,109921992.88,2.49,0.83,0.06,1.61
2023-02-03,7.25,7.19,7.26,7.14,85567,61373137.03,1.65,-1.24,-0.09,0.91
2023-02-06,7.20,7.15,7.27,7.12,128534,92405429.71,2.09,-0.56,-0.04,1.36
2023-02-07,7.14,7.08,7.17,7.04,111750,79198134.00,1.82,-0.98,-0.07,1.18
2023-02-08,7.10,7.08,7.14,7.07,58394,41454508.00,0.99,0.00,0.00,0.62
2023-02-09,7.08,7.16,7.16,7.05,76010,54082227.98,1.55,1.13,0.08,0.81
2023-02-10,7.16,7.30,7.32,7.12,216805,157120724.95,2.79,1.96,0.14,2.30
2023-02-13,7.30,7.47,7.48,7.28,224316,166142546.00,2.74,2.33,0.17,2.38
2023-02-14,7.47,7.40,7.49,7.35,137387,101618522.44,1.87,-0.94,-0.07,1.46
2023-02-15,7.40,7.32,7.40,7.30,95302,69898382.00,1.35,-1.08,-0.08,1.01
2023-02-16,7.31,7.20,7.45,7.15,155995,114492662.00,4.10,-1.64,-0.12,1.65
2023-02-17,7.17,7.20,7.27,7.14,95987,69108545.24,1.81,0.00,0.00,1.02
2023-02-20,7.17,7.28,7.28,7.14,69783,50374811.35,1.94,1.11,0.08,0.74
2023-02-21,7.28,7.26,7.30,7.21,70191,50815145.00,1.24,-0.27,-0.02,0.74
2023-02-22,7.21,7.26,7.27,7.19,49393,35791101.00,1.10,0.00,0.00,0.52
2023-02-23,7.28,7.21,7.29,7.20,52813,38240189.00,1.24,-0.69,-0.05,0.56
2023-02-24,7.23,7.23,7.24,7.15,48060,34575012.00,1.25,0.28,0.02,0.51
2023-02-27,7.23,7.32,7.37,7.19,119797,87580204.62,2.49,1.24,0.09,1.27
2023-02-28,7.35,7.40,7.42,7.30,126457,93371585.00,1.64,1.09,0.08,1.34
2023-03-01,7.40,7.40,7.40,7.30,98951,72828849.00,1.35,0.00,0.00,1.05
2023-03-02,7.39,7.41,7.45,7.34,123212,91258733.18,1.49,0.14,0.01,1.31
2023-03-03,7.38,7.42,7.45,7.34,96461,71370222.00,1.48,0.13,0.01,1.02
2023-03-06,7.45,7.54,7.56,7.41,192180,144307559.43,2.02,1.62,0.12,2.04
2023-03-07,7.52,7.41,7.53,7.39,125331,93454552.05,1.86,-1.72,-0.13,1.33
2023-03-08,7.39,7.44,7.50,7.38,85054,63311935.55,1.62,0.40,0.03,0.90
2023-03-09,7.49,7.29,7.50,7.28,90452,66443196.36,2.96,-2.02,-0.15,0.96
2023-03-10,7.28,7.13,7.29,7.12,90430,65043730.52,2.33,-2.19,-0.16,0.96
2023-03-13,7.13,7.19,7.20,7.07,93665,66850474.64,1.82,0.84,0.06,0.99
2023-03-14,7.16,7.04,7.18,6.98,105851,74816906.00,2.78,-2.09,-0.15,1.12
2023-03-15,7.00,7.03,7.09,7.00,70353,49501910.02,1.28,-0.14,-0.01,0.75
2023-03-16,6.95,6.75,6.96,6.72,140865,95546113.87,3.41,-3.98,-0.28,1.49
2023-03-17,6.79,6.78,6.90,6.76,93638,63849267.42,2.07,0.44,0.03,0.99
2023-03-20,6.80,6.83,6.88,6.70,83532,56709396.00,2.65,0.74,0.05,0.89
2023-03-21,6.95,7.21,7.25,6.90,251340,179092980.14,5.12,5.56,0.38,2.66
2023-03-22,7.22,7.17,7.31,7.10,131620,94218735.34,2.91,-0.55,-0.04,1.39
2023-03-23,7.14,7.17,7.18,7.10,72553,51773827.60,1.12,0.00,0.00,0.77
2023-03-24,7.16,7.18,7.25,7.14,92166,66419680.64,1.53,0.14,0.01,0.98
2023-03-27,7.19,7.31,7.34,7.19,138392,100631719.22,2.09,1.81,0.13,1.47
2023-03-28,7.30,7.28,7.38,7.23,131502,96206355.00,2.05,-0.41,-0.03,1.39
2023-03-29,7.28,7.35,7.45,7.24,154461,113808281.20,2.88,0.96,0.07,1.64
2023-03-30,7.32,7.46,7.47,7.31,183291,135829090.69,2.18,1.50,0.11,1.94
2023-03-31,7.48,7.48,7.48,7.38,146804,109124943.07,1.34,0.27,0.02,1.56
2023-04-03,7.49,7.52,7.58,7.47,171873,129247221.94,1.47,0.53,0.04,1.82
2023-04-04,7.52,7.47,7.62,7.41,165990,124745922.91,2.79,-0.66,-0.05,1.76
2023-04-06,7.47,7.40,7.52,7.36,110076,81820479.86,2.14,-0.94,-0.07,1.17
2023-04-07,7.45,7.57,7.60,7.40,157233,118647261.98,2.70,2.30,0.17,1.67
2023-04-10,7.57,7.62,7.68,7.52,202614,153939652.80,2.11,0.66,0.05,2.15
2023-04-11,7.62,7.65,7.84,7.57,298679,229983204.00,3.54,0.39,0.03,3.16
2023-04-12,7.64,7.73,7.80,7.61,234969,180595178.94,2.48,1.05,0.08,2.49
2023-04-13,7.72,8.11,8.23,7.67,591416,468899818.68,7.24,4.92,0.38,6.27
2023-04-14,8.01,7.79,8.06,7.75,467692,367539210.25,3.82,-3.95,-0.32,4.96
2023-04-17,7.80,7.69,7.84,7.67,270105,208661358.61,2.18,-1.28,-0.10,2.86
2023-04-18,7.67,7.55,7.68,7.51,211663,160044561.31,2.21,-1.82,-0.14,2.24
2023-04-19,7.59,7.80,7.82,7.45,344954,263444226.90,4.90,3.31,0.25,3.65
2023-04-20,7.68,7.47,7.68,7.43,261317,196138576.56,3.21,-4.23,-0.33,2.77
2023-04-21,7.47,7.25,7.53,7.22,187112,137772610.00,4.15,-2.95,-0.22,1.98
2023-04-24,7.22,7.11,7.22,6.92,171632,121089117.00,4.14,-1.93,-0.14,1.82
2023-04-25,7.11,6.91,7.13,6.78,157237,108958399.64,4.92,-2.81,-0.20,1.67
2023-04-26,6.92,7.19,7.25,6.92,176298,126275842.64,4.78,4.05,0.28,1.87
