2020-01-02,1822.59,1927.19,1933.71,1822.59,562212,1085367115.00,6.10,5.73,104.48,1.66
2020-01-03,1943.72,1940.65,1990.30,1920.10,894529,1635579622.00,3.64,0.70,13.46,2.65
2020-01-06,1907.15,1929.75,1956.17,1907.15,432127,805127323.00,2.53,-0.56,-10.90,1.28
2020-01-07,1925.33,1994.16,2006.97,1925.33,572734,1040623872.00,4.23,3.34,64.41,1.70
2020-01-08,1967.86,1945.76,1979.19,1941.86,382036,743631715.00,1.87,-2.43,-48.40,1.13
2020-01-09,1951.95,1942.11,1963.64,1930.09,270142,488740845.00,1.72,-0.19,-3.65,0.80
2020-01-10,1942.26,1928.89,1955.73,1908.44,242338,468284491.00,2.43,-0.68,-13.22,0.72
2020-01-13,1916.51,1937.45,1948.05,1899.40,306083,600080887.00,2.52,0.44,8.56,0.91
2020-01-14,1944.39,1950.65,1975.15,1920.15,333108,649593677.00,2.84,0.68,13.20,0.99
2020-01-15,1939.42,1920.47,1939.42,1904.12,251291,468387994.00,1.81,-1.55,-30.18,0.74
2020-01-16,1918.27,1903.41,1926.28,1889.74,258948,477559586.00,1.90,-0.89,-17.06,0.77
2020-01-17,1901.70,1902.16,1918.26,1889.70,278684,543137475.00,1.50,-0.07,-1.25,0.82
2020-01-20,1900.86,1904.72,1910.79,1875.16,317844,571693729.00,1.87,0.13,2.56,0.94
2020-01-21,1902.40,1911.34,1934.18,1895.64,248240,540248542.00,2.02,0.35,6.62,0.73
2020-01-22,1915.78,1912.71,1924.24,1858.04,249741,488193715.00,3.46,0.07,1.37,0.74
2020-01-23,1900.11,1824.99,1913.02,1811.10,514058,720771670.00,5.33,-4.59,-87.72,1.52
2020-02-03,1665.20,1665.20,1689.21,1665.20,323511,331462590.00,1.32,-8.76,-159.79,0.96
2020-02-04,1565.36,1655.36,1667.98,1565.36,385712,576368816.00,6.16,-0.59,-9.84,1.14
2020-02-05,1650.75,1659.23,1692.27,1647.85,459007,602529115.00,2.68,0.23,3.87,1.36
2020-02-06,1656.75,1710.11,1712.80,1643.33,444943,587243661.00,4.19,3.07,50.88,1.32
2020-02-07,1697.89,1744.48,1749.73,1693.56,370443,548159497.00,3.28,2.01,34.37,1.10
2020-02-10,1739.76,1778.37,1779.47,1736.95,307766,521817024.00,2.44,1.94,33.89,0.91
2020-02-11,1770.25,1755.04,1779.68,1746.32,288546,416941611.00,1.88,-1.31,-23.33,0.85
2020-02-12,1755.42,1775.51,1777.36,1741.96,294366,428121975.00,2.02,1.17,20.47,0.87
2020-02-13,1775.17,1760.77,1790.39,1747.05,246818,465467529.00,2.44,-0.83,-14.74,0.73
2020-02-14,1752.92,1766.37,1786.27,1748.93,220080,383034917.00,2.12,0.32,5.60,0.65
2020-02-17,1768.91,1833.32,1836.44,1768.91,338561,532023913.00,3.82,3.79,66.95,1.00
2020-02-18,1825.40,1889.32,1893.34,1825.40,406528,627596566.00,3.71,3.05,56.00,1.20
2020-02-19,1877.65,1898.15,1920.00,1874.77,440332,657772752.00,2.39,0.47,8.83,1.30
2020-02-20,1899.62,1913.50,1921.91,1889.41,335739,542662156.00,1.71,0.81,15.35,0.99
2020-02-21,1909.29,1909.97,1924.30,1898.29,260732,473961256.00,1.36,-0.18,-3.53,0.77
2020-02-24,1906.20,1915.64,1923.31,1893.00,333513,674316348.00,1.59,0.30,5.67,0.99
2020-02-25,1876.76,1876.67,1882.76,1822.41,325037,532341901.00,3.15,-2.03,-38.97,0.96
2020-02-26,1847.40,1836.25,1873.03,1821.80,288956,476352513.00,2.73,-2.15,-40.42,0.86
2020-02-27,1835.50,1841.25,1866.47,1826.34,229386,471519752.00,2.19,0.27,5.00,0.68
2020-02-28,1799.98,1731.53,1809.18,1724.35,305810,500461018.00,4.61,-5.96,-109.72,0.91
2020-03-02,1738.22,1783.48,1791.98,1738.22,302526,437603030.00,3.10,3.00,51.95,0.90
2020-03-03,1803.60,1794.47,1825.89,1777.49,263858,405961913.00,2.71,0.62,10.99,0.78
2020-03-04,1785.88,1841.50,1841.50,1771.61,430756,632803341.00,3.89,2.62,47.03,1.27
2020-03-05,1856.62,1906.42,1913.01,1855.52,634459,863545109.00,3.12,3.53,64.92,1.88
2020-03-06,1907.01,1894.72,1911.82,1893.98,535151,707962410.00,0.94,-0.61,-11.70,1.58
2020-03-09,1846.40,1819.77,1875.01,1809.16,448763,652917254.00,3.48,-3.96,-74.95,1.33
2020-03-10,1796.26,1842.02,1843.89,1779.48,407573,671238301.00,3.54,1.22,22.25,1.21
2020-03-11,1847.93,1808.32,1852.37,1803.66,295714,483732011.00,2.64,-1.83,-33.70,0.88
2020-03-12,1781.86,1761.58,1781.86,1750.56,193935,379409339.00,1.73,-2.58,-46.74,0.57
2020-03-13,1685.18,1757.86,1769.18,1676.84,269009,469230225.00,5.24,-0.21,-3.72,0.80
2020-03-16,1782.37,1694.48,1784.52,1693.81,267411,454022917.00,5.16,-3.61,-63.38,0.79
2020-03-17,1694.11,1672.61,1715.00,1631.99,225315,355100605.00,4.90,-1.29,-21.87,0.67
2020-03-18,1687.02,1683.63,1748.76,1679.37,246099,428181830.00,4.15,0.66,11.02,0.73
2020-03-19,1692.14,1719.78,1726.05,1666.04,246829,405218981.00,3.56,2.15,36.15,0.73
2020-03-20,1729.41,1729.39,1746.35,1706.08,185422,327103390.00,2.34,0.56,9.61,0.55
2020-03-23,1691.43,1700.30,1726.88,1683.06,237133,388199734.00,2.53,-1.68,-29.09,0.70
2020-03-24,1723.35,1781.12,1782.64,1719.95,291848,501718997.00,3.69,4.75,80.82,0.86
2020-03-25,1796.95,1790.69,1809.53,1777.10,222982,455834637.00,1.82,0.54,9.57,0.66
2020-03-26,1784.18,1769.71,1790.37,1760.29,167125,308986963.00,1.68,-1.17,-20.98,0.49
2020-03-27,1787.63,1792.30,1806.28,1768.96,342369,498098567.00,2.11,1.28,22.59,1.01
2020-03-30,1765.84,1769.27,1781.86,1749.96,427872,549681219.00,1.78,-1.28,-23.03,1.27
2020-03-31,1771.38,1793.65,1798.48,1762.64,276942,402653753.00,2.03,1.38,24.38,0.82
2020-04-01,1809.86,1796.60,1818.89,1793.91,190982,289432311.00,1.39,0.16,2.95,0.57
2020-04-02,1814.69,1841.37,1841.37,1807.47,194435,283596808.00,1.89,2.49,44.77,0.58
2020-04-03,1841.90,1803.35,1841.90,1797.67,220766,296081830.00,2.40,-2.06,-38.02,0.65
2020-04-07,1823.93,1861.42,1869.78,1821.15,364709,499966146.00,2.70,3.22,58.07,1.08
2020-04-08,1856.10,1836.74,1856.10,1826.81,217316,317465127.00,1.57,-1.33,-24.68,0.64
2020-04-09,1841.31,1903.11,1917.40,1840.40,227711,444093726.00,4.19,3.61,66.37,0.67
2020-04-10,1915.96,1944.22,1961.35,1913.18,180939,498321333.00,2.53,2.16,41.11,0.54
2020-04-13,1942.77,1924.94,1942.77,1901.05,188883,497399875.00,2.15,-0.99,-19.28,0.56
2020-04-14,1925.23,1957.41,1963.59,1908.69,196137,383598851.00,2.85,1.69,32.47,0.58
2020-04-15,1962.70,1930.87,1969.87,1914.89,205344,463452746.00,2.81,-1.36,-26.54,0.61
2020-04-16,1928.97,1991.97,2005.19,1928.97,610756,920227083.00,3.95,3.16,61.10,1.81
2020-04-17,2014.17,2026.83,2052.33,2013.19,689674,1106712921.00,1.96,1.75,34.86,2.04
2020-04-20,2024.98,2066.88,2069.81,2019.80,427375,739273721.00,2.47,1.98,40.05,1.26
2020-04-21,2048.13,2138.66,2157.82,2039.67,342306,738176152.00,5.72,3.47,71.78,1.01
2020-04-22,2090.31,2131.20,2140.67,2090.31,451949,917902152.00,2.35,-0.35,-7.46,1.34
2020-04-23,2124.69,2102.40,2128.09,2092.40,278875,631884380.00,1.67,-1.35,-28.80,0.83
2020-04-24,2087.96,2084.48,2118.18,2061.31,297036,605737534.00,2.71,-0.85,-17.92,0.88
2020-04-27,2101.45,2071.99,2102.25,2063.44,305521,565516663.00,1.86,-0.60,-12.49,0.90
2020-04-28,2070.97,2052.84,2081.71,2010.53,347869,653424854.00,3.44,-0.92,-19.15,1.03
2020-04-29,2043.83,2108.20,2138.96,2043.83,435142,862660666.00,4.63,2.70,55.36,1.29
2020-04-30,2097.82,2059.38,2099.79,2041.80,585346,1022280006.00,2.75,-2.32,-48.82,1.73
2020-05-06,2045.98,2068.01,2075.30,2032.19,621077,1217845263.00,2.09,0.42,8.63,1.84
2020-05-07,2064.51,2146.60,2160.69,2064.51,449649,1003890543.00,4.65,3.80,78.59,1.33
2020-05-08,2142.46,2146.49,2165.77,2133.53,505706,1008476130.00,1.50,-0.01,-0.11,1.50
2020-05-11,2159.70,2138.31,2161.69,2122.32,426303,846879324.00,1.83,-0.38,-8.18,1.26
2020-05-12,2131.78,2177.94,2190.96,2111.25,437169,999475179.00,3.73,1.85,39.63,1.29
2020-05-13,2177.76,2253.67,2253.92,2170.93,412231,1003800855.00,3.81,3.48,75.73,1.22
2020-05-14,2230.81,2256.44,2278.08,2214.66,290793,709314954.00,2.81,0.12,2.77,0.86
2020-05-15,2270.72,2307.35,2319.74,2270.72,438881,913150420.00,2.17,2.26,50.91,1.30
2020-05-18,2311.10,2290.55,2325.98,2279.13,418929,909540438.00,2.03,-0.73,-16.80,1.24
2020-05-19,2313.71,2396.55,2400.09,2313.71,342587,822187990.00,3.77,4.63,106.00,1.01
2020-05-20,2380.93,2306.19,2395.34,2299.83,312690,898800864.00,3.99,-3.77,-90.36,0.93
2020-05-21,2298.10,2326.21,2360.12,2289.67,335456,798973162.00,3.05,0.87,20.02,0.99
2020-05-22,2323.27,2324.78,2376.30,2302.17,448398,1093931816.00,3.19,-0.06,-1.43,1.33
2020-05-25,2314.83,2377.25,2377.25,2314.83,460504,1032579966.00,2.68,2.26,52.47,1.36
2020-05-26,2379.76,2464.29,2464.29,2363.15,416056,1119479196.00,4.25,3.66,87.04,1.23
2020-05-27,2440.78,2397.51,2462.70,2391.95,417596,1136662062.00,2.87,-2.71,-66.78,1.24
2020-05-28,2377.24,2381.18,2395.78,2343.08,575840,1253531870.00,2.20,-0.68,-16.33,1.70
2020-05-29,2362.01,2445.66,2445.83,2356.92,516530,1202437119.00,3.73,2.71,64.48,1.53
2020-06-01,2451.20,2508.93,2526.54,2451.20,493396,1315620320.00,3.08,2.59,63.27,1.46
2020-06-02,2492.74,2461.73,2507.27,2423.37,393376,1148824579.00,3.34,-1.88,-47.20,1.16
2020-06-03,2463.82,2485.66,2489.80,2433.94,333181,857054341.00,2.27,0.97,23.93,0.99
2020-06-04,2503.05,2433.96,2503.05,2431.12,333851,766912689.00,2.89,-2.08,-51.70,0.99
2020-06-05,2448.90,2445.65,2461.19,2411.33,289298,836318375.00,2.05,0.48,11.69,0.86
2020-06-08,2460.00,2391.69,2460.00,2379.07,237507,731427791.00,3.31,-2.21,-53.96,0.70
2020-06-09,2399.81,2440.93,2441.66,2383.10,332751,816284310.00,2.45,2.06,49.24,0.98
2020-06-10,2437.16,2419.71,2438.96,2397.94,214193,551035371.00,1.68,-0.87,-21.22,0.63
2020-06-11,2407.74,2448.22,2483.69,2398.26,300269,857262530.00,3.53,1.18,28.51,0.89
2020-06-12,2396.65,2542.30,2557.96,2396.65,440546,1118513030.00,6.59,3.84,94.08,1.30
2020-06-15,2516.48,2547.09,2604.67,2514.12,431651,1113138481.00,3.56,0.19,4.79,1.28
2020-06-16,2566.23,2610.58,2612.82,2548.54,289311,775132817.00,2.52,2.49,63.49,0.86
2020-06-17,2626.33,2631.93,2646.60,2592.71,298602,855744278.00,2.06,0.82,21.35,0.88
2020-06-18,2626.25,2593.70,2637.41,2552.96,428940,996700991.00,3.21,-1.45,-38.23,1.27
2020-06-19,2583.78,2688.70,2704.50,2583.78,356980,1122396613.00,4.65,3.66,95.00,1.06
2020-06-22,2670.48,2695.79,2708.18,2670.48,401348,1478986485.00,1.40,0.26,7.09,1.19
2020-06-23,2710.10,2694.43,2717.04,2635.20,309028,1312142907.00,3.04,-0.05,-1.36,0.91
2020-06-24,2698.17,2719.05,2764.07,2696.46,327578,1001803239.00,2.51,0.91,24.62,0.97
2020-06-29,2691.95,2618.93,2691.95,2612.63,387894,1046455257.00,2.92,-3.68,-100.12,1.15
2020-06-30,2636.98,2715.82,2720.08,2634.14,297526,972538871.00,3.28,3.70,96.89,0.88
2020-07-01,2718.96,2680.23,2734.23,2646.10,238868,790269836.00,3.25,-1.31,-35.59,0.71
2020-07-02,2677.05,2688.23,2721.63,2660.23,281711,856915046.00,2.29,0.30,8.00,0.83
2020-07-03,2688.74,2669.37,2693.96,2666.74,277319,853908632.00,1.01,-0.70,-18.86,0.82
2020-07-06,2666.46,2705.99,2732.77,2647.72,301723,920603814.00,3.19,1.37,36.62,0.89
2020-07-07,2710.04,2785.78,2803.61,2697.81,353115,1310524752.00,3.91,2.95,79.79,1.05
2020-07-08,2775.98,2819.78,2824.79,2730.22,319555,1260848982.00,3.39,1.22,34.00,0.95
2020-07-09,2812.08,2903.36,2936.48,2791.68,343934,1345977424.00,5.14,2.96,83.58,1.02
2020-07-10,2892.54,2893.99,2934.60,2867.88,233840,993831567.00,2.30,-0.32,-9.37,0.69
2020-07-13,2877.57,2942.32,2955.24,2877.57,392448,1290381655.00,2.68,1.67,48.33,1.16
2020-07-14,2939.40,2938.16,2956.53,2888.37,345171,1347107034.00,2.32,-0.14,-4.16,1.02
2020-07-15,2927.32,2833.56,2927.32,2817.16,397633,1418192865.00,3.75,-3.56,-104.60,1.18
2020-07-16,2817.28,2655.38,2827.10,2644.79,336282,1217839060.00,6.43,-6.29,-178.18,1.00
2020-07-17,2641.31,2619.73,2676.25,2592.02,325295,1093046178.00,3.17,-1.34,-35.65,0.96
2020-07-20,2644.55,2641.28,2663.84,2569.46,463267,1175068570.00,3.60,0.82,21.55,1.37
2020-07-21,2643.46,2638.38,2643.46,2612.57,353320,893805732.00,1.17,-0.11,-2.90,1.05
2020-07-22,2629.37,2609.84,2664.43,2604.51,435571,1110268537.00,2.27,-1.08,-28.54,1.29
2020-07-23,2587.26,2544.56,2604.36,2508.12,555420,1504481975.00,3.69,-2.50,-65.28,1.64
2020-07-24,2521.44,2409.43,2521.44,2396.08,581528,1482014083.00,4.93,-5.31,-135.13,1.72
2020-07-27,2413.67,2403.41,2429.12,2385.69,355864,832823653.00,1.80,-0.25,-6.02,1.05
2020-07-28,2430.34,2433.64,2459.28,2418.50,393168,885718712.00,1.70,1.26,30.23,1.16
2020-07-29,2438.62,2530.07,2533.99,2438.62,335003,869472444.00,3.92,3.96,96.43,0.99
2020-07-30,2556.25,2503.55,2556.25,2497.37,432717,974937726.00,2.33,-1.05,-26.52,1.28
2020-07-31,2508.51,2571.22,2573.94,2508.51,339851,1000552416.00,2.61,2.70,67.67,1.01
2020-08-03,2585.23,2589.45,2589.58,2556.30,278292,783661966.00,1.29,0.71,18.23,0.82
2020-08-04,2582.85,2553.11,2582.85,2529.62,364612,881815483.00,2.06,-1.40,-36.34,1.08
2020-08-05,2564.68,2561.20,2576.67,2542.33,340634,780151627.00,1.35,0.32,8.09,1.01
2020-08-06,2566.98,2534.42,2573.70,2506.63,192820,517180239.00,2.62,-1.05,-26.78,0.57
2020-08-07,2537.91,2506.77,2562.93,2470.08,247141,683460610.00,3.66,-1.09,-27.65,0.73
2020-08-10,2502.44,2509.90,2523.87,2484.60,255812,675894006.00,1.57,0.12,3.13,0.76
2020-08-11,2519.73,2470.09,2539.75,2468.04,356509,880386473.00,2.86,-1.59,-39.81,1.06
2020-08-12,2458.10,2411.08,2458.57,2374.01,363100,984211394.00,3.42,-2.39,-59.01,1.07
2020-08-13,2426.28,2466.94,2481.33,2416.51,370784,891839385.00,2.69,2.32,55.86,1.10
