2023-01-03,1258.78,1287.27,1287.27,1249.10,455134,693555352.00,3.02,1.82,23.05,1.26
2023-01-04,1281.13,1295.03,1303.11,1278.85,450549,784704881.00,1.88,0.60,7.76,1.25
2023-01-05,1294.80,1282.39,1294.80,1277.19,391852,598667567.00,1.36,-0.98,-12.64,1.09
2023-01-06,1278.66,1279.43,1293.25,1275.54,390618,586146878.00,1.38,-0.23,-2.96,1.08
2023-01-09,1273.86,1273.61,1282.79,1268.94,301428,432863075.00,1.08,-0.45,-5.82,0.84
2023-01-10,1271.71,1264.70,1273.36,1260.06,305203,362531080.00,1.04,-0.70,-8.91,0.85
2023-01-11,1268.14,1241.13,1268.14,1241.13,302262,434693109.00,2.14,-1.86,-23.57,0.84
2023-01-12,1240.61,1234.46,1249.13,1232.31,395283,447121976.00,1.36,-0.54,-6.67,1.10
2023-01-13,1236.23,1243.47,1249.91,1229.10,449685,454293834.00,1.69,0.73,9.01,1.25
2023-01-16,1242.38,1232.02,1242.38,1230.20,433455,479029602.00,0.98,-0.92,-11.45,1.20
2023-01-17,1242.57,1241.96,1248.44,1235.58,346300,414029742.00,1.04,0.81,9.94,0.96
2023-01-18,1240.26,1252.08,1254.87,1238.36,387271,456827800.00,1.33,0.81,10.12,1.07
2023-01-19,1253.63,1261.47,1263.53,1253.50,622474,470430538.00,0.80,0.75,9.39,1.73
2023-01-20,1268.45,1275.79,1277.12,1267.80,443178,346351226.00,0.74,1.14,14.32,1.23
2023-01-30,1287.88,1311.06,1312.66,1287.88,732211,534329367.00,1.94,2.76,35.27,2.03
2023-01-31,1326.00,1360.69,1360.69,1326.00,1105241,593413111.00,2.65,3.79,49.63,3.06
2023-02-01,1376.89,1385.10,1386.61,1367.42,1941936,947175841.00,1.41,1.79,24.41,5.38
2023-02-02,1385.72,1384.30,1391.30,1373.19,1480953,876591515.00,1.31,-0.06,-0.80,4.10
2023-02-03,1377.36,1409.33,1412.83,1377.36,1690227,1158703843.00,2.56,1.81,25.03,4.68
2023-02-06,1400.85,1402.11,1414.90,1395.37,1127682,885073959.00,1.39,-0.51,-7.22,3.13
2023-02-07,1403.61,1412.57,1415.92,1392.90,1055897,739536039.00,1.64,0.75,10.46,2.93
2023-02-08,1411.38,1419.98,1425.48,1407.04,838573,833530156.00,1.31,0.52,7.41,2.32
2023-02-09,1418.28,1433.17,1443.03,1418.28,1420025,2657660357.00,1.74,0.93,13.19,3.94
2023-02-10,1424.83,1409.26,1427.01,1408.80,1108847,1798368679.00,1.27,-1.67,-23.91,3.07
2023-02-13,1411.08,1435.70,1439.09,1411.08,1125196,2065470618.00,1.99,1.88,26.44,3.12
2023-02-14,1441.42,1416.22,1441.42,1412.63,1001733,1528464526.00,2.01,-1.36,-19.48,2.78
2023-02-15,1415.41,1410.06,1417.09,1399.96,830674,1099392711.00,1.21,-0.43,-6.16,2.30
2023-02-16,1406.10,1366.36,1406.10,1358.70,773359,1089700846.00,3.36,-3.10,-43.70,2.14
2023-02-17,1365.65,1368.00,1377.72,1359.17,542950,706822381.00,1.36,0.12,1.64,1.50
2023-02-20,1366.30,1385.24,1385.51,1357.86,558043,931374854.00,2.02,1.26,17.24,1.55
2023-02-21,1383.29,1396.13,1401.68,1382.21,866469,819494180.00,1.41,0.79,10.89,2.40
2023-02-22,1392.92,1390.42,1400.36,1383.39,489794,529161157.00,1.22,-0.41,-5.71,1.36
2023-02-23,1393.96,1397.77,1402.61,1390.27,1215849,783417642.00,0.89,0.53,7.35,3.37
2023-02-24,1400.55,1387.46,1400.55,1380.33,857768,720214867.00,1.45,-0.74,-10.31,2.38
2023-02-27,1384.00,1396.12,1403.32,1381.26,862920,923640082.00,1.59,0.62,8.66,2.39
2023-02-28,1393.64,1400.01,1401.27,1391.21,713674,652716140.00,0.72,0.28,3.89,1.98
2023-03-01,1402.32,1405.64,1405.83,1393.25,734637,881503409.00,0.90,0.40,5.63,2.04
2023-03-02,1407.43,1391.75,1407.92,1389.13,545321,631829340.00,1.34,-0.99,-13.89,1.51
2023-03-03,1392.72,1397.15,1401.85,1389.92,561119,836289235.00,0.86,0.39,5.40,1.56
2023-03-06,1398.90,1392.69,1398.90,1378.93,786911,1276782309.00,1.43,-0.32,-4.46,2.18
2023-03-07,1390.46,1374.61,1395.32,1372.30,666111,942894469.00,1.65,-1.30,-18.08,1.85
2023-03-08,1369.14,1380.56,1382.24,1369.14,557243,614153726.00,0.95,0.43,5.95,1.54
2023-03-09,1380.92,1363.81,1380.92,1363.81,591645,752980263.00,1.24,-1.21,-16.75,1.64
2023-03-10,1356.26,1333.65,1360.20,1330.97,731628,646874231.00,2.14,-2.21,-30.16,2.03
2023-03-13,1328.64,1323.77,1338.15,1312.94,656727,783551288.00,1.89,-0.74,-9.88,1.82
2023-03-14,1314.52,1294.28,1318.06,1289.23,519165,612435962.00,2.18,-2.23,-29.49,1.44
2023-03-15,1295.87,1310.55,1314.81,1295.87,370850,462631821.00,1.46,1.26,16.27,1.03
2023-03-16,1310.57,1336.36,1356.44,1310.57,747260,937533548.00,3.50,1.97,25.81,2.07
2023-03-17,1348.45,1339.63,1348.45,1332.43,801221,883076235.00,1.20,0.24,3.27,2.22
