2024-01-02,6.76,6.82,6.87,6.72,202430,138001446.00,2.23,1.19,0.08,3.42
2024-01-03,6.75,6.80,6.82,6.73,138731,93897364.00,1.32,-0.29,-0.02,2.34
2024-01-04,6.76,6.81,6.83,6.74,104697,71197195.00,1.32,0.15,0.01,1.77
2024-01-05,6.82,6.76,6.92,6.64,192568,130498617.00,4.11,-0.73,-0.05,3.25
2024-01-08,6.72,6.87,6.94,6.56,324993,221287579.00,5.62,1.63,0.11,5.49
2024-01-09,6.93,6.83,6.97,6.78,219993,151316131.00,2.77,-0.58,-0.04,3.71
2024-01-10,6.89,6.68,6.89,6.62,148726,99941499.00,3.95,-2.20,-0.15,2.51
2024-01-11,6.73,6.82,6.84,6.66,144822,97924231.00,2.69,2.10,0.14,2.45
2024-01-12,6.84,6.87,6.96,6.78,190040,131006422.00,2.64,0.73,0.05,3.21
2024-01-15,6.96,6.89,7.02,6.82,223518,154820344.00,2.91,0.29,0.02,3.77
2024-01-16,6.89,6.79,6.89,6.63,191888,129374261.00,3.77,-1.45,-0.10,3.24
2024-01-17,6.81,6.54,6.81,6.54,135628,89954006.00,3.98,-3.68,-0.25,2.29
2024-01-18,6.57,6.54,6.58,6.32,151353,97688258.00,3.98,0.00,0.00,2.56
2024-01-19,6.60,6.34,6.60,6.34,126392,80921157.00,3.98,-3.06,-0.20,2.13
2024-01-22,6.25,5.89,6.28,5.82,175380,106231677.00,7.26,-7.10,-0.45,2.96
2024-01-23,5.94,5.93,6.01,5.74,120624,71141332.00,4.58,0.68,0.04,2.04
2024-01-24,5.95,5.97,6.04,5.76,126193,74623800.00,4.72,0.67,0.04,2.13
2024-01-25,5.97,6.14,6.14,5.86,158302,95591457.00,4.69,2.85,0.17,2.67
2024-01-26,6.09,6.09,6.21,6.03,117458,71897855.00,2.93,-0.81,-0.05,1.98
2024-01-29,6.09,5.80,6.11,5.78,123819,72858782.00,5.42,-4.76,-0.29,2.09
2024-01-30,5.73,5.62,5.89,5.59,108151,61737769.00,5.17,-3.10,-0.18,1.83
2024-01-31,5.41,5.25,5.54,5.25,153224,82491701.00,5.16,-6.58,-0.37,2.59
2024-02-01,5.26,5.38,5.53,5.26,169741,91643420.00,5.14,2.48,0.13,2.87
2024-02-02,5.35,5.03,5.44,4.82,196513,100569172.00,11.52,-6.51,-0.35,3.32
2024-02-05,4.98,4.65,4.98,4.51,194781,91256088.00,9.34,-7.55,-0.38,3.29
2024-02-06,4.56,4.94,5.04,4.44,163695,77499454.00,12.90,6.24,0.29,2.76
2024-02-07,4.87,4.90,5.15,4.82,167388,83211721.00,6.68,-0.81,-0.04,2.83
2024-02-08,4.98,5.33,5.42,4.98,215450,112069579.00,8.98,8.78,0.43,3.64
2024-02-19,5.44,5.45,5.55,5.35,181267,98772656.00,3.75,2.25,0.12,3.06
