2023-01-03,3116.39,3244.96,3254.66,3116.39,1504931,1794858627.00,4.45,4.43,137.63,1.75
2023-01-04,3245.25,3251.04,3262.92,3228.56,1431548,1718640239.00,1.06,0.19,6.08,1.66
2023-01-05,3258.86,3257.83,3263.43,3229.96,1147751,1478579818.00,1.03,0.21,6.79,1.33
2023-01-06,3251.89,3355.36,3387.02,3251.89,2177397,2929501098.00,4.15,2.99,97.53,2.53
2023-01-09,3355.33,3355.15,3378.39,3342.97,1776896,2311403062.00,1.06,-0.01,-0.21,2.07
2023-01-10,3342.47,3368.63,3373.70,3314.62,1497350,1916963446.00,1.76,0.40,13.48,1.74
2023-01-11,3359.45,3303.62,3359.71,3303.52,1185563,1509452394.00,1.67,-1.93,-65.01,1.38
2023-01-12,3303.94,3288.77,3322.67,3287.38,911185,1232126809.00,1.07,-0.45,-14.85,1.06
2023-01-13,3300.97,3286.14,3304.86,3270.06,913935,1184953281.00,1.06,-0.08,-2.63,1.06
2023-01-16,3288.91,3317.40,3324.02,3281.41,1120237,1467492509.00,1.30,0.95,31.26,1.30
2023-01-17,3319.82,3378.46,3390.82,3289.90,1605003,2021748420.00,3.04,1.84,61.06,1.87
2023-01-18,3364.63,3348.74,3364.63,3330.20,1379822,1696839611.00,1.02,-0.88,-29.72,1.60
2023-01-19,3342.86,3328.26,3342.86,3307.45,1363170,1678907316.00,1.06,-0.61,-20.48,1.58
2023-01-20,3344.78,3355.91,3361.99,3343.38,1174157,1605109200.00,0.56,0.83,27.65,1.36
2023-01-30,3372.95,3406.97,3408.99,3372.95,2107318,2648005752.00,1.07,1.52,51.06,2.45
2023-01-31,3401.14,3420.39,3420.52,3384.92,1297235,1598963457.00,1.04,0.39,13.42,1.51
2023-02-01,3424.78,3474.84,3474.84,3416.70,1533582,2091445864.00,1.70,1.59,54.45,1.78
2023-02-02,3484.61,3491.29,3515.79,3466.15,1683289,1979453494.00,1.43,0.47,16.45,1.96
2023-02-03,3484.23,3484.22,3487.82,3443.87,1418164,1772476008.00,1.26,-0.20,-7.07,1.65
2023-02-06,3515.41,3543.04,3543.69,3498.60,1548922,1953312301.00,1.29,1.69,58.82,1.80
2023-02-07,3545.98,3509.14,3545.98,3485.13,2161618,2070312125.00,1.72,-0.96,-33.90,2.51
2023-02-08,3504.02,3475.92,3508.59,3474.14,1575078,1826440372.00,0.98,-0.95,-33.22,1.83
2023-02-09,3465.12,3519.06,3527.24,3463.30,1251535,1539382523.00,1.84,1.24,43.14,1.45
2023-02-10,3513.60,3504.84,3532.89,3489.19,1118152,1375186874.00,1.24,-0.40,-14.22,1.30
2023-02-13,3512.78,3541.31,3546.14,3499.57,1355338,1547545939.00,1.33,1.04,36.47,1.58
2023-02-14,3549.56,3570.86,3572.13,3535.38,1452345,1697940522.00,1.04,0.83,29.55,1.69
2023-02-15,3570.16,3587.29,3598.72,3555.94,1653499,1982825778.00,1.20,0.46,16.43,1.92
2023-02-16,3585.40,3488.60,3585.40,3452.88,1784555,2188847806.00,3.69,-2.75,-98.69,2.07
2023-02-17,3491.64,3504.05,3540.49,3481.16,1430007,1726686159.00,1.70,0.44,15.45,1.66
2023-02-20,3505.43,3493.75,3505.43,3448.12,1353258,1712792039.00,1.64,-0.29,-10.30,1.57
2023-02-21,3480.42,3502.45,3520.04,3476.85,1301756,1548795885.00,1.24,0.25,8.70,1.51
2023-02-22,3487.80,3483.81,3494.46,3468.01,1029328,1199937518.00,0.76,-0.53,-18.64,1.20
2023-02-23,3483.15,3472.97,3493.80,3457.12,1003272,1176201390.00,1.05,-0.31,-10.84,1.17
2023-02-24,3475.53,3485.56,3489.51,3457.68,1166643,1428087594.00,0.92,0.36,12.59,1.36
2023-02-27,3472.99,3448.77,3494.41,3446.51,1091073,1374260521.00,1.37,-1.06,-36.79,1.27
